Chain;WEEK;QUARTER;DOVESales;FASales;NIVEASales;REXONASales;SANEXSales;VOGUESales;@8X4Sales;AXESales;DOVEPrice;FAPrice;NIVEAPrice;REXONAPrice;SANEXPrice;VOGUEPrice;@8X4Price;AXEPrice;DOVERPrice;FARPrice;NIVEARPrice;REXONARPrice;SANEXRPrice;VOGUERPrice;@8X4RPrice;AXERPrice;FADISP;NIVEADISP;REXONADISP;SANEXDISP;VOGUEDISP;@8X4DISP;DOVEDISP;AXEDISP;FAFEAT;NIVEAFEAT;REXONAFEAT;SANEXFEAT;VOGUEFEAT;@8X4FEAT;DOVEFEAT;AXEFEAT;FADF;NIVEADF;REXONADF;SANEXDF;VOGUEDF;@8X4DF;DOVEDF;AXEDF
ALBERT HEIJN;W05024;2,00;52,59;53,8;35,37;120,03;62,41;32,95;33,27;118,41;2,144514166191;1,820412716118;2,762510602205;2,141298008831;1,987021310687;1,878300455235;2,234445446348;2,871970272781;2,154260434699;1,827121183742;2,803973902728;2,142247867536;1,990794573643;1,88;2,23;2,874375687802;0,00;0,01;0,00;0;0,01;0;0,01;0,02;0,00;0,01;0,06;0;0;0;0;0,02;0,00;0,01;0,25;0;0;0;0;0,09
ALBERT HEIJN;W05025;2,00;73,74;60,4;51,52;144,85;76,41;40,92;36,36;150,94;2,117982099268;1,858490566038;2,863742236025;2,144563341388;1,987436199450;1,936705767351;2,238448844884;2,859083079369;2,144494763657;1,859605503066;2,879873966128;2,145863620630;1,989484752892;1,94;2,24;2,863796894782;0,00;0,00;0,04;0;0,00;0;0,02;0,01;0,01;0,03;0;0;0;0;0;0,00;0,03;0,03;0;0;0;0;0;0,00
ALBERT HEIJN;W05026;2,00;163,82;51,4;40,93;112,26;77,46;89,77;33,57;124,40;1,762361128067;1,845854418062;2,870510627901;2,146802066631;1,989801187710;2,362259106606;2,195412570748;2,865112540193;1,987387387387;1,845854418062;2,870510627901;2,146802066631;1,989778076664;2,29;2,20;2,865112540193;0,00;0,01;0,03;0,03;0,13;0,01;0,31;0,00;0,00;0,04;0,02;0;0;0;0;0,00;0,00;0,02;0,02;0;0;0;0,01;0,00
ALBERT HEIJN;W05027;3,00;120,56;53,7;37,03;105,65;69,32;67,56;29,40;117,01;1,766257465163;1,813641446142;2,843370240346;2,129200189304;1,989901904212;2,351983422143;2,200000000000;2,858131783608;1,795358649789;1,846525096525;2,845506380668;2,129200189304;1,989901904212;2,09;2,20;2,858131783608;0,01;0,00;0,01;0;0,27;0;0,28;0,00;0,08;0,00;0,02;0;0;0;0,02;0,00;0,00;0,00;0,04;0,01;0,01;0;0,01;0,00
ALBERT HEIJN;W05028;3,00;74,80;57,8;40,62;118,90;79,11;33,53;36,55;131,47;1,962700534759;1,833102493075;2,864598719842;2,125988225400;1,981165465807;2,041455413063;2,215047879617;2,884156081235;2,136037768841;1,844253679047;2,864598719842;2,125988225400;1,989833998198;2,11;2,22;2,884156081235;0,02;0,00;0,01;0;0,04;0;0;0,00;0,00;0,02;0;0;0,09;0;0;0,02;0,00;0,07;0;0;0,07;0;0;0,02
ALBERT HEIJN;W05029;3,00;48,80;48,6;36,91;108,01;60,57;30,92;25,77;117,09;2,160655737705;1,832818612312;2,842048225413;2,118970465698;1,988938418359;1,963777490298;2,178114086147;2,859253565633;2,191763191763;1,849151477058;2,842048225413;2,118970465698;1,990061288720;1,98;2,18;2,859253565633;0,02;0,02;0,01;0;0,01;0;0;0,02;0,00;0,02;0,02;0;0;0;0,01;0,00;0,00;0,03;0,05;0;0;0;0,05;0,00
ALBERT HEIJN;W05030;3,00;45,31;170,1;34,46;664,10;64,59;30,38;26,64;122,52;2,136835135732;1,556548318834;2,891468369124;1,669326908598;1,989781699954;1,941737985517;2,203828828829;2,861165523996;2,153933606185;1,580701754386;2,891468369124;2,613281250000;1,989781699954;1,96;2,20;2,861165523996;0,37;0,00;0,31;0;0,00;0;0;0,00;0,01;0,00;0,23;0;0,01;0;0;0,02;0,01;0,00;0,38;0;0;0;0;0,03
ALBERT HEIJN;W05031;3,00;47,85;129,5;35,17;111,20;59,43;27,25;18,76;108,99;2,135423197492;1,565274453794;2,837930054023;2,002607913669;1,990072354030;1,961467889908;2,173240938166;2,860996421690;2,156719622155;1,634020618557;2,830105633803;2,134154040404;1,990072354030;1,97;2,17;2,860996421690;0,33;0,03;0,06;0;0,01;0;0;0,00;0,05;0,02;0,01;0,03;0,03;0;0;0,00;0,05;0,01;0,02;0,06;0,01;0;0,02;0,00
ALBERT HEIJN;W05032;3,00;44,34;37,0;28,78;89,27;54,97;22,38;22,33;411,59;2,118177717636;1,851351351351;2,863099374566;2,163884843733;1,986720029107;1,947721179625;2,180474697716;2,049685366506;2,128855380398;1,851351351351;2,861334264757;2,184085655189;1,987242573355;1,95;2,20;2,800000000002;0,02;0,01;0,02;0;0,01;0;0;0,03;0,03;0,03;0;0;0,01;0;0;0,35;0,01;0,01;0;0;0,01;0;0;0,31
ALBERT HEIJN;W05033;3,00;52,44;43,1;31,70;100,71;59,63;26,77;24,74;195,96;2,066361556064;1,838784504755;2,796214511041;2,151524178334;1,987757840013;1,973851326111;2,181487469685;2,129056950398;2,122203461376;1,847515151515;2,811046511628;2,162276188516;1,987757840013;1,98;2,19;2,321395775941;0,02;0,01;0,02;0;0,00;0;0;0,26;0,01;0,02;0,1;0;0;0;0;0,00;0,01;0,01;0,01;0,02;0,01;0;0;0,00
ALBERT HEIJN;W05034;3,00;52,91;38,4;35,71;101,15;64,28;30,07;27,26;110,70;2,105840105840;1,843652445369;2,825819098292;2,150667325754;1,976664592408;1,998337213169;2,196258253852;2,854290876242;2,120101880878;1,852503382950;2,827277970012;2,168860785737;1,983865763149;2,00;2,20;2,863719735877;0,02;0,01;0,01;0;0,00;0;0;0,00;0,03;0,04;0,01;0;0,01;0;0;0,00;0,03;0,01;0,01;0;0,03;0;0;0,00
ALBERT HEIJN;W05035;3,00;60,38;48,3;40,13;115,34;65,58;29,92;31,04;120,15;2,102351772110;1,825186412593;2,814851731871;2,126235477718;1,978194571516;1,973596256684;2,201675257732;2,854265501457;2,113826815642;1,843097643098;2,831815747188;2,129932538582;1,979821318546;1,99;2,20;2,864024598565;0,04;0,00;0,00;0;0,00;0;0;0,00;0,01;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
ALBERT HEIJN;W05036;3,00;63,41;53,2;38,81;754,14;64,42;35,59;28,85;127,12;2,100772748778;1,802779864763;2,860602937387;1,673137613706;1,976715305806;1,950266928913;2,196187175043;2,856198867212;2,101278110338;1,811865729899;2,878894608507;0,000000000000;1,981729406206;1,96;2,20;2,864008344031;0,03;0,00;0,31;0;0,00;0;0;0,00;0,00;0,01;0,37;0;0;0;0;0,00;0,00;0,01;0,37;0;0;0;0;0,00
ALBERT HEIJN;W05037;3,00;61,79;49,6;35,46;176,47;75,11;30,99;28,32;123,28;2,120893348438;1,822069800282;2,816976875353;2,011446704822;1,990147783251;1,947725072604;2,193855932203;2,855775470474;2,124530151986;1,826219512195;2,816976875353;2,171855541719;1,990147783251;1,95;2,19;2,855775470474;0,02;0,01;0,29;0;0,00;0;0;0,00;0,00;0,01;0,05;0,01;0;0;0;0,00;0,00;0,03;0,02;0;0;0;0;0,00
ALBERT HEIJN;W05038;3,00;57,66;59,4;203,55;127,14;58,82;29,51;29,68;115,95;2,122962192161;1,806191117093;2,071726848440;1,925515180116;1,990139408365;1,963063368350;2,191037735849;2,857524795170;2,122962192161;1,830331920904;0,000000000000;2,725879917184;1,990139408365;1,96;2,19;2,857524795170;0,01;0,03;0,02;0;0,00;0;0;0,00;0,00;0,35;0,02;0;0,03;0;0;0,00;0,00;0,37;0,02;0;0,02;0;0;0,00
ALBERT HEIJN;W05039;3,00;55,86;53,4;38,31;117,40;61,81;30,06;23,63;118,80;2,129609738632;1,823529411765;2,793004437484;1,856473594549;1,990131046756;2,002994011976;2,208209902666;2,852777777778;2,129609738632;1,847447682378;2,819987775061;2,608772707133;1,990131046756;2,00;2,21;2,852777777778;0,07;0,03;0,03;0;0,00;0;0,01;0,00;0,03;0,00;0,09;0;0;0;0,02;0,00;0,04;0,00;0,09;0;0;0;0,07;0,00
ALBERT HEIJN;W05040;4,00;49,66;141,2;33,34;115,36;62,27;28,56;21,09;236,15;2,142368103101;1,593725656823;2,827834433113;1,850641470180;1,988116267866;1,936624649860;2,196301564723;2,346813466017;2,150758993554;1,906873614191;2,827834433113;2,300572806753;1,988537294156;1,94;2,20;2,527536231884;0,34;0,00;0,00;0;0,01;0;0,03;0,31;0,00;0,08;0,07;0,03;0,02;0;0;0,00;0,00;0,02;0,01;0,01;0,01;0;0;0,00
ALBERT HEIJN;W05041;4,00;52,25;120,7;31,96;121,20;61,53;27,35;23,75;204,36;2,120765550239;1,610057161793;2,867959949937;1,856270627063;1,988948480416;1,968190127971;2,223578947368;2,360491289881;2,120765550239;1,903089036947;2,867959949937;1,906478472786;1,988948480416;1,99;2,23;2,629844961240;0,29;0,00;0,14;0;0,00;0;0;0,27;0,00;0,00;0,21;0;0;0;0;0,00;0,00;0,00;0,22;0;0;0;0,04;0,00
ALBERT HEIJN;W05042;4,00;45,40;46,4;33,75;109,74;123,42;26,91;21,08;102,70;2,100220264317;1,853847812028;2,885037037037;1,890650628759;1,764138713337;1,987736900780;2,207779886148;2,847030185005;2,100220264317;1,863596491228;2,888326384753;1,920864056496;0,000000000000;1,99;2,21;2,846829268293;0,03;0,00;0,03;0,34;0,00;0;0,01;0,00;0,01;0,00;0;0;0,04;0;0,01;0,00;0,01;0,00;0;0;0,03;0;0,02;0,00
ALBERT HEIJN;W05043;4,00;49,68;47,0;32,88;117,05;111,09;25,63;24,08;100,10;2,090177133655;1,865814696486;2,885948905109;1,851516445963;1,769736249887;1,987514631291;2,179817275748;2,852347652348;2,091770875353;1,871596998928;2,889330479976;1,851516445963;0,000000000000;1,99;2,18;2,852347652348;0,03;0,00;0,01;0,29;0,00;0;0,01;0,00;0,06;0,00;0;0,02;0,02;0;0;0,00;0,09;0,00;0;0,02;0,02;0;0;0,00
ALBERT HEIJN;W05044;4,00;46,60;50,2;34,31;815,63;55,03;25,38;25,84;112,44;2,118669527897;1,862323171947;2,836490819003;1,493397741623;1,989278575323;1,988967691095;2,220975232198;2,864016364283;2,118669527897;1,865773154631;2,836490819003;0,000000000000;1,989278575323;1,99;2,22;2,864016364283;0,04;0,00;0,17;0,01;0,01;0;0,01;0,00;0,02;0,10;0,41;0,02;0;0;0,04;0,05;0,02;0,03;0,36;0,01;0;0;0,03;0,04
ALBERT HEIJN;W05045;4,00;41,98;44,9;28,94;123,86;50,31;434,36;22,14;98,12;2,117436874702;1,857206504789;2,878369039392;1,833763927014;1,990061617969;1,127336771342;2,168925022584;2,857623318386;2,117436874702;1,859539252964;2,878369039392;1,869900227205;1,990061617969;1,14;2,17;2,860560632508;0,02;0,00;0,05;0,01;0,26;0;0,01;0,01;0,00;0,03;0;0;0,32;0;0,01;0,03;0,00;0,04;0;0;0,36;0;0;0,04
ALBERT HEIJN;W05046;4,00;40,60;44,8;83,33;98,35;51,70;63,50;20,92;85,86;2,111083743842;1,844866071429;2,298331933277;1,885612608033;1,989941972921;1,309763779528;2,180688336520;2,846494293035;2,111083743842;1,846622995256;2,749244712991;1,885612608033;1,989941972921;1,74;2,21;2,847947761194;0,02;0,29;0,00;0,01;0,21;0;0,01;0,01;0,00;0,07;0;0,05;0;0;0;0,01;0,00;0,23;0;0,05;0;0;0;0,01
ALBERT HEIJN;W05047;4,00;35,51;49,8;68,89;96,63;51,31;30,57;19,55;99,05;2,153477893551;1,857228915663;2,319930323704;1,888336955397;1,990060417073;1,909388289172;2,201534526854;2,861585058051;2,153477893551;1,857228915663;2,737068965517;1,890031152648;1,990060417073;1,91;2,20;2,861585058051;0,01;0,43;0,01;0,02;0,05;0;0,01;0,02;0,02;0,03;0;0,11;0,04;0;0;0,01;0,06;0,06;0;0,01;0,04;0;0,03;0,03
ALBERT HEIJN;W05048;4,00;50,72;48,4;33,11;97,11;56,58;36,62;22,96;106,63;2,120070977918;1,862724829440;2,828752642706;1,850272886417;1,989572287027;1,722829055161;2,180749128920;2,865985182406;2,120070977918;1,862724829440;2,856431018374;1,850272886417;1,989572287027;1,90;2,18;2,865985182406;0,01;0,13;0,00;0,02;0,03;0;0,04;0,05;0,01;0,01;0;0;0;0;0;0,03;0,00;0,00;0;0;0;0;0;0,01
ALBERT HEIJN;W05049;4,00;44,95;40,7;31,41;103,88;55,16;31,11;21,14;92,87;2,131256952169;1,872450233473;2,857051894301;1,855891413169;1,990029006526;1,755705560913;2,191106906339;2,848820932486;2,131256952169;1,872450233473;2,857051894301;1,858669256921;1,990109890110;1,88;2,19;2,848820932486;0,01;0,10;0,00;0,02;0,01;0;0,03;0,02;0,00;0,00;0,02;0,03;0,02;0;0,02;0,00;0,00;0,00;0;0,12;0,01;0;0;0,00
ALBERT HEIJN;W05050;4,00;48,75;109,5;27,88;105,32;53,69;28,15;22,62;88,27;2,138051282051;1,570515162587;2,877331420373;1,839536650209;1,990128515552;2,011722912966;2,194518125553;2,857596012235;2,139773895170;1,637630662021;2,877331420373;1,839536650209;1,990128515552;2,01;2,19;2,857596012235;0,25;0,04;0,00;0,11;0,01;0;0,01;0,01;0,00;0,01;0;0;0,02;0;0,01;0,02;0,00;0,04;0;0;0;0;0,01;0,05
ALBERT HEIJN;W05051;4,00;59,01;115,9;36,95;132,15;64,37;29,75;27,28;119,85;2,134045077106;1,597860778056;2,856562922869;1,883541430193;1,990212832065;2,001008403361;2,206378299120;2,852899457655;2,134045077106;1,801418439716;2,856562922869;1,883541430193;1,990212832065;2,00;2,21;2,852899457655;0,29;0,04;0,00;0,04;0,02;0;0,03;0,03;0,00;0,00;0;0;0;0;0;0,01;0,00;0,00;0;0;0;0;0;0,01
ALBERT HEIJN;W05052;4,00;42,87;39,5;27,10;86,27;52,12;18,62;20,76;68,83;2,128761371589;1,840920586748;2,856088560886;1,893126231598;1,989447429010;2,003759398496;2,173410404624;2,829580124946;2,145207439199;1,839209401709;2,856088560886;1,901288056206;1,989811610919;2,00;2,18;2,840147058824;0,03;0,04;0,00;0,05;0,01;0;0,03;0,01;0,00;0,00;0;0,03;0,01;0;0;0,00;0,00;0,00;0;0,01;0,02;0;0;0,00
ALBERT HEIJN;W06001;1,00;46,47;47,6;21,97;553,82;52,00;24,73;19,08;82,30;2,116849580374;1,850755667506;2,846153846154;1,505236358384;1,989615384615;2,007682976142;2,171383647799;2,816038882139;2,156362007168;1,860247772223;2,848651120256;1,568031704095;1,989615384615;2,01;2,20;2,819180087848;0,01;0,05;0,30;0,04;0,02;0;0,03;0,01;0,00;0,00;0,09;0;0;0;0;0,00;0,00;0,00;0,23;0;0;0;0;0,00
ALBERT HEIJN;W06002;1,00;43,53;48,8;26,95;116,79;155,28;23,60;23,86;86,27;2,108660693774;1,823179487179;2,863821892393;1,805805291549;1,611862442040;1,955508474576;1,957250628667;2,881650631738;2,163134549039;1,835783284334;2,863821892393;1,896291504959;1,979695431472;1,99;2,08;2,889240135815;0,01;0,06;0,14;0,34;0,01;0;0,03;0,01;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
ALBERT HEIJN;W06003;1,00;52,67;49,3;30,79;80,30;135,95;26,88;20,45;87,25;2,225175621796;1,841987829615;2,800909386164;2,127646326276;1,640382493564;1,987351190476;2,013202933985;2,866704871060;2,268744906275;1,885473046114;2,800909386164;2,165561191312;1,990123456790;1,99;2,13;2,888222143782;0,01;0,04;0,06;0,28;0,01;0;0,06;0,00;0,06;0,02;0;0;0,02;0;0,11;0,00;0,02;0,01;0;0;0;0,04;0,02;0,00
ALBERT HEIJN;W06004;1,00;58,35;291,3;29,92;86,78;57,10;24,02;21,67;95,03;2,276263924593;1,515414721230;2,868315508021;2,147845125605;1,989667250438;1,988759367194;2,156898938625;2,860675576134;2,287445887446;1,741573033708;2,868315508021;2,150768875014;1,989667250438;1,99;2,18;2,867197452229;0,12;0,03;0,05;0,04;0,02;0;0,05;0,01;0,14;0,00;0;0;0,02;0,01;0;0,00;0,26;0,00;0;0;0,05;0,04;0;0,00
